"","dataset","ccode","cnumb","cluster","clust2","cname","yrbeg","yrend","decade","geo","royal","euro","lac","mideast","asia","africa","warend2","warend5","warend10","noviol2","noviol5","noviol10","gurr2","gurr5","gurr10","pol982","pol985","pol9810","polity2","polity5","polity10","pbs2ll","pbs2l","pbs5l","pbs10l","bollen80","gpol2","gciv2","gpol5","gciv5","gpol10","gciv10","gurrlag5","gurrlagx","outcome","outcome2","treaty","wardur","wartype","unintrvn","uncint","un2int","un2cint","untype","nouncint","peaceop","interven","major","pw10","elf","factmf","factnum","battle","dead","ridp","lifes","lifee","garm","gdp60","gdp85","gdpcap","rgdpcaps","rgdpcape","rgdpch","rgdpch2","aid91","en1","en2st","en2end","area","popst","popen5","popen10","popgro","infst","border","illit","illitend","water","gini1","transf85","sxp","nettrans","electric","en9903s","eh","coldwar","pbs2s3","pbs2s6","pbs2s9","pbs5s3","pbs5s6","pbs5s9","outcome3","negout","milout","logdead","trnsfcap","encaps","cost","costcap","intense","logcost","faction","factn1","factn2","un2cint1","un2cint2","un2cint3","un2cint4","un2cint5","untype1","untype2","untype3","untype4","untype5","strongUN","UNops","UNop1","UNop2","UNop3","UNop4","treatUN","outUN","factnum2","logpop","elfpop","elfpop2","untreaty","unout","exp","energy","ielec","ielf","ielf2","ielfpol","gini","ielfgini","gdp","PKO","enforce","truce","vrebel","vgov","UNopindx","RC2","IC2","LC2","develop","devel","PredUN","ResUN","Pred2UN","Res2UN","L1","Phat1","L2","Phat2","L3","Phat3","L4","Phat4","L5","Phat5","L6","Phat6","L7","Phat7","L8","Phat8","L10","Phat10","L11","Phat11","L12","Phat12","L13","Phat13","L14","Phat14","L15","Phat15","L16","Phat16","L17","Phat17"
"11",1,"PNG",101,"PNG","PNG","Papua NG",88,91,4,4,0,0,0,0,1,0,"Yes","Yes",NA,"No","No",NA,20,20,NA,20,20,NA,-10,-10,NA,0,"Failure","Failure",NA,NA,2,4,2,4,NA,NA,20,20,"Truce","Truce",0,36,1,"No","None",1,"Mediation","None",3,3,0,0,"No",42,"Few",3,NA,1000,0,53.9300003051758,55.9300003051758,67,1235,NA,58,1619,2650,2650,1620,NA,NA,NA,NA,462840,2422000,NA,NA,NA,57,1,28,28,40.5,NA,157484160,0.293999999761581,1.76e+08,410,1052,22,1,0,"Failure",0,0,0,0,1,1,0,6.90775537490845,72.6672134399414,0.000434351764852181,1000,0.00041288192733191,1.14689428301062e-05,6.90775537490845,"3+",0,1,0,1,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,9,14.7001037597656,101724000,101724000,0,0,0.293999999761581,394.526641845703,410,42,1764,840,31.6530876159668,1329.4296875,2650,0,0,1,0,0,0,0.370076656341553,0.0190357510000467,0.17055456340313,410,410,0.500271141529083,-0.499728858470917,0.479290664196014,-0.520709335803986,-2.84875679016113,0.054745614528656,-4.82904100418091,0.00793078355491161,-4.1681227684021,0.0152452783659101,0.0338787510991096,0.508468866348267,-4.50174379348755,0.0109680099412799,-3.76919078826904,0.0225504692643881,0.846177339553833,0.699764609336853,-1.23687589168549,0.224980250000954,-1.50868082046509,0.1811343729496,2.69332075119019,0.936631381511688,-5.00077247619629,0.00668771751224995,-0.79877096414566,0.310288488864899,1.40736389160156,0.803349852561951,5.60936546325684,0.996349990367889,-0.445517897605896,0.390426963567734,3.75648379325867,0.977167725563049
"12",1,"ZAI3",36,"ZAI","ZAI","Congo-Shabba I&II",75,79,4,5,0,0,0,0,0,1,"Yes","Yes","Yes","No","No","No",1,1,1,1,1,1,-10,-10,-10,1,"Failure","Failure","Failure",17,6,6,6,7,7,6,1,1,"Victory","Victory-Govt",0,48,1,"No","None",0,"None","None",0,0,1,0,"Yes",90,"Few",2,NA,2000,0,46,48.9599990844727,28,460,422,548,637,476,637,637,NA,NA,NA,NA,2344860,23251000,NA,NA,NA,95,9,58.4000015258789,58.4000015258789,38,41.9000015258789,2958180,0.0780000016093254,21708630,95,1766,70,1,0,"Failure",0,0,0,0,0,0,1,7.60090255737305,0.933664381504059,7.59537215344608e-05,2000,8.60178042785265e-05,1.79203755124036e-06,7.60090255737305,"<3",1,0,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,16.9618587493896,2092589952,2092589952,0,0,0.0780000016093254,133.208618164062,95,90,8100,90,41.9000015258789,3771.00024414062,637,0,0,0,0,1,0,0.356642812490463,0.000244580762227997,0.0406675226986408,95,95,0.240090876817703,0.240090876817703,0.249778673052788,0.249778673052788,-3.03053283691406,0.0460654050111771,-5.01081705093384,0.00662132073193789,-4.34989929199219,0.012743616476655,-0.147897467017174,0.463092893362045,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,0.475643306970596,0.616718590259552,-1.60740983486176,0.166948541998863,-1.87921488285065,0.132479086518288,2.32278680801392,0.91074675321579,-5.18254899978638,0.00558234145864844,-0.980547189712524,0.272783219814301,1.03682994842529,0.738237857818604,5.23883152008057,0.994721531867981,-0.62729412317276,0.348124325275421,3.57470750808716,0.972740292549133
"13",1,"BRM3",16,"BRM","BRM","Burma",83,95,3,4,0,0,0,0,1,0,"Yes","Yes",NA,"No","No",NA,1,1,NA,1,1,NA,-10,-10,NA,1,"Failure","Failure",NA,NA,7,7,NA,NA,NA,NA,NA,NA,"Victory","Victory-Govt",0,144,1,"No","None",1,"Mediation","None",0,0,1,1,"Yes",47,"Many",3,7000,17500,333700,54,54,48.7999992370605,NA,NA,561,561,611,561,561,NA,NA,NA,NA,676580,47305000,NA,NA,1.64999997615814,78,5,16.3799991607666,17,59.7000007629395,NA,7e+06,0.0130000002682209,5545454.5,79,2320,55,1,0,"Failure",0,0,0,0,0,0,1,9.76995658874512,0.117227658629417,4.90434431412723e-05,351200,0.007424162235111,5.15566825924907e-05,12.7691106796265,"3+",0,1,0,1,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,9,17.6721267700195,2223334912,2223334912,0,0,0.0130000002682209,119.935317993164,79,47,2209,47,36.8301849365234,1731.01867675781,561,0,0,0,0,1,0,0.482377916574478,3.07087138935458e-05,0.0353824682533741,79,79,0.319624930620193,-0.680375099182129,0.328011691570282,-0.671988308429718,-3.03976607322693,0.0456613637506962,-5.02005004882812,0.00656086672097445,-4.35913228988647,0.0126279750838876,-0.157130539417267,0.460797995328903,-4.50174379348755,0.0109680099412799,-3.76919078826904,0.0225504692643881,-2.28711318969727,0.0921958759427071,-4.37016630172729,0.0124911349266768,-4.64197158813477,0.00954665802419186,-0.439969629049301,0.39174821972847,-5.19178199768066,0.00553132081404328,-0.989780247211456,0.270955473184586,-1.72592651844025,0.151109367609024,2.47607517242432,0.922447502613068,-0.636527180671692,0.346031993627548,3.56547451019287,0.972494423389435
"14",1,"ETH2",50,"ETH","ETH","Ethiopia-Ogaden",77,85,3,5,0,0,0,0,0,1,"Yes","Yes","Yes","No","No","Yes",2,2,11,2,2,11,-10,-10,11,1,"Failure","Failure","Success",0,7,7,7,7,4,5,1,1,"Victory","Victory-Rebels",0,96,1,"No","None",0,"None","None",0,0,1,1,"Yes",69,"Few",2,36000,36000,0,42,43,600,249,283,76,296,322,306,306,NA,NA,NA,NA,1097000,32098490,NA,NA,NA,155,4,84,76.1999969482422,10,32.4199981689453,193300000,0.0700000002980232,87690909,16.2255268096924,751,100,1,0,"Failure",0,0,0,0,0,0,1,10.4912738800049,2.73193264007568,2.33967384701828e-05,36000,0.00112154812086374,1.16827932288288e-05,10.4912738800049,"<3",1,0,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,17.2843189239502,2214795776,2214795776,0,0,0.0700000002980232,67.8588027954102,16.2255268096924,69,4761,138,32.4199981689453,2236.97998046875,306,0,0,0,1,0,0,0.410195738077164,0.000715651374775916,0.0168059896677732,16.2255268096924,16.2255268096924,0.13431441783905,0.13431441783905,0.159693777561188,0.159693777561188,-3.07599115371704,0.0441085323691368,-5.05627536773682,0.00632892781868577,-4.39535713195801,0.0121841887012124,-0.193355649709702,0.451811134815216,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-1.06945550441742,0.255506634712219,-3.15250873565674,0.0409925393760204,-3.42431354522705,0.0315441861748695,0.777688086032867,0.685181617736816,-5.2280068397522,0.00533558521419764,-1.02600538730621,0.263859272003174,-0.508268892765045,0.375599414110184,3.69373273849487,0.975724995136261,-0.672752320766449,0.337880820035934,3.52924942970276,0.971508622169495
"15",1,"SAF",116,"SAF","SAF","South Africa",76,94,3,5,0,0,0,0,0,1,"Yes","Yes",NA,"Yes","Yes",NA,19,19,NA,19,19,NA,19,19,NA,1,"Success","Success",NA,NA,1,2,1,2,NA,NA,14,14,"Settlement","Settlement",1,288,1,"Yes","Observer",1,"Observer","Observer",2,2,1,1,"No",88,"Few",2,NA,100000,0,53.1300010681152,62.9199981689453,159,2191,NA,2617,2617,3248,3254,3254,NA,NA,NA,NA,1221040,22087000,NA,NA,NA,79,6,29.6000003814697,16.7999992370605,59,53,73108512,0.0799999982118607,1.71e+08,3212.87451171875,71104,107,1,1,"Success",1,1,1,1,1,1,0,11.5129251480103,7.74211072921753,0.00321926921606064,1e+05,0.00452755019068718,1.57206595758907e-05,11.5129251480103,"<3",1,0,0,0,1,0,0,0,1,0,0,0,"Weak","Med/Obs",0,1,0,0,1,2,4,16.9104995727539,1943655936,1943655936,2,8,0.0799999982118607,2719.73828125,3212.87451171875,88,7744,1672,53,4664,3254,0,0,0,0,0,0.25,0.489900499582291,0.168694779276848,0.46090629696846,3212.87451171875,3212.87451171875,0.39804419875145,-0.601955771446228,0.286213010549545,-0.713786959648132,-1.23130929470062,0.225952357053757,-3.21159362792969,0.0387317575514317,-2.55067563056946,0.0723811089992523,1.65132617950439,0.839070200920105,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-1.6155971288681,0.165812969207764,-3.69865036010742,0.0241588186472654,-3.97045540809631,0.0185155477374792,0.2315464168787,0.557629346847534,-3.38332533836365,0.0328206717967987,0.81867641210556,0.693955302238464,-1.05441045761108,0.258379071950912,3.14759111404419,0.958813726902008,1.17192947864532,0.763493597507477,5.37393140792847,0.995385527610779
"16",1,"CAF",23,"CAF","CAF","Central Africa",95,97,6,5,0,0,0,0,0,1,"Yes",NA,NA,"Yes",NA,NA,16,NA,NA,16,NA,NA,16,NA,NA,1,"Success",NA,NA,NA,3,4,3,4,NA,NA,8,5,"Settlement","Settlement",1,24,0,"Yes","PKO",1,"PKO","TradPKO",3,3,0,0,"No",83,"Few",2,200,500,5000,44.8499984741211,44.8499984741211,66,704,NA,579,579,579,1000,514,NA,NA,NA,NA,622980,3418200,3375771,NA,NA,105,5,40,40,23,55,56715132,0.0659999996423721,57099251,31,91,74,0,1,"Success",1,NA,NA,NA,1,1,0,6.21460819244385,16.7044792175293,2.66221995843807e-05,5500,0.00160903402138501,6.70430817990564e-05,8.61250305175781,"<3",1,0,0,0,0,1,0,0,0,1,0,0,"Strong","PKO",0,0,1,0,2,4,4,15.0446243286133,283710592,283710592,3,12,0.0659999996423721,80.1154251098633,31,83,6889,1328,55,4565,1000,1,0,0,0,0,0.5,0.161219298839569,0.256630271673203,0.0528772994875908,31,31,0.976880013942719,-0.0231199860572815,0.980774104595184,-0.0192258954048157,-3.06746530532837,0.0444694086909294,-5.04774951934814,0.00638277223333716,-4.38683128356934,0.012287232093513,-0.184829771518707,0.453923642635345,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-0.06512551009655,0.483724385499954,-2.14817881584167,0.104501530528069,-2.41998362541199,0.0816614851355553,1.78201806545258,0.855945885181427,-5.21948099136353,0.00538102444261312,-1.01747953891754,0.265518635511398,0.496061116456985,0.621533215045929,4.69806289672852,0.990969359874725,-0.664226412773132,0.339790850877762,3.53777527809143,0.971743702888489
"17",1,"IRE",97,"IRE","IRE","Northern Ireland",68,94,3,1,0,1,0,0,0,0,"Yes","Yes",NA,"Yes","Yes",NA,10,10,NA,10,10,NA,20,20,NA,1,"Success","Success",NA,NA,1,2,1,2,NA,NA,20,20,"Settlement","Settlement",1,312,1,"No","None",0,"None","None",1,1,0,1,"No",32,"Many",4,NA,3200,0,71,75.879997253418,1206,3311,NA,4000,4000,9274,9274,4510,NA,NA,NA,NA,NA,2832000,NA,NA,NA,6,1,2,2,97,35.6500015258789,NA,0.202999994158745,8.03e+08,4672,NA,24,1,1,"Success",1,1,1,1,1,1,0,8.0709056854248,283.545196533203,NA,3200,0.00112994352821261,3.62161381417536e-06,8.0709056854248,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,16,14.8564939498901,90624000,90624000,0,0,0.202999994158745,3930.20092773438,4672,32,1024,320,35.6500015258789,1140.80004882812,9274,0,0,0,0,0,0,0.51050591468811,0.0742769092321396,0.897336542606354,4672,4672,0.0522446371614933,0.0522446371614933,0.0645567551255226,0.0645567551255226,-0.389295637607574,0.403886884450912,-2.36957979202271,0.0855219960212708,-1.70866191387177,0.153337359428406,2.4933397769928,0.923673570156097,-5.46530532836914,0.00421322276815772,-4.73275232315063,0.00872540846467018,0.224394887685776,0.55586451292038,-1.85865831375122,0.134859517216682,-2.13046336174011,0.106171011924744,2.07153844833374,0.888105928897858,-2.54131150245667,0.0730123594403267,1.6606901884079,0.84033066034317,0.785581469535828,0.68688178062439,4.98758316040039,0.993224084377289,2.01394319534302,0.882253289222717,6.21594476699829,0.998006641864777
"18",1,"MLI",87,"MLI","MLI","Mali",90,95,5,5,0,0,0,0,0,1,"Yes","Yes",NA,"Yes","Yes",NA,16,16,NA,16,16,NA,16,16,NA,1,"Success","Success",NA,NA,3,3,3,3,NA,NA,3,3,"Settlement","Settlement",1,72,1,"No","None",1,"Mediation","None",0,0,1,0,"No",78,"Few",2,NA,1000,120000,47.6399993896484,50.3499984741211,94,535,NA,531,531,531,600,495,NA,NA,NA,NA,1240190,10290260,NA,NA,NA,121,7,75,64.5599975585938,49,54,162933632,0.143999993801117,1.13e+08,31,209,65,0,1,"Success",1,1,1,1,1,1,0,6.90775537490845,10.981258392334,2.03104682441335e-05,121000,0.0117586925625801,0.000163315169629641,11.7035455703735,"<3",1,0,0,1,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,16.14670753479,802640256,802640256,0,0,0.143999993801117,80.1154251098633,31,78,6084,1248,54,4212,600,0,0,0,0,0,0,0.417333126068115,0.00287662749178708,0.0328772962093353,31,31,0.854577839374542,-0.145422160625458,0.873811423778534,-0.126188576221466,-3.06746530532837,0.0444694086909294,-5.04774951934814,0.00638277223333716,-4.38683128356934,0.012287232093513,-0.184829771518707,0.453923642635345,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-1.71749663352966,0.152193889021873,-3.80054974555969,0.021869508549571,-4.07235479354858,0.0167518183588982,0.129646927118301,0.532366394996643,-5.21948099136353,0.00538102444261312,-1.01747953891754,0.265518635511398,-1.15630996227264,0.239338427782059,3.04569172859192,0.954596161842346,-0.664226412773132,0.339790850877762,3.53777527809143,0.971743702888489
"19",1,"BUR1",17,"BUR","BUR","Burundi",65,69,2,5,0,0,0,0,0,1,"Yes","No","Yes","No","No","No",7,3,3,7,3,3,-10,-20,-10,0,"Failure","Failure","Failure",0,NA,NA,NA,NA,NA,NA,1,1,"Victory","Victory-Govt",0,48,1,"No","None",0,"None","None",0,0,0,0,"No",4,"Many",3,NA,NA,12600,41.9599990844727,41.9599990844727,40,640,NA,118,640,640,640,640,NA,NA,NA,NA,27830,2941000,NA,NA,NA,149,3,80.0999984741211,80.0999984741211,20,NA,89244616,0.0780000016093254,89244616,20,20,20,1,0,"Failure",0,0,0,0,0,0,1,NA,30.3449897766113,6.80040784573066e-06,NA,NA,NA,NA,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,9,14.8942604064941,11764000,11764000,0,0,0.0780000016093254,70.9900360107422,20,4,16,28,34.805305480957,139.221221923828,640,0,0,0,0,1,0,NA,0.0079491101205349,0.0338563211262226,20,20,NA,NA,NA,NA,-3.07381296157837,0.044200461357832,-5.05409717559814,0.0063426410779357,-4.39317941665649,0.012210426852107,-0.191177517175674,0.452350646257401,-4.50174379348755,0.0109680099412799,-3.76919078826904,0.0225504692643881,NA,NA,NA,NA,NA,NA,NA,NA,-5.22582912445068,0.00534715503454208,-1.02382719516754,0.264282584190369,NA,NA,NA,NA,-0.670574188232422,0.33836829662323,3.53142762184143,0.971568882465363
"20",1,"YEM4",132,"YEM","YEM","Yemen",94,94,6,3,0,0,0,1,0,0,"Yes","Yes",NA,"Yes","Yes",NA,10,10,NA,10,10,NA,10,10,NA,1,"Success","Success",NA,11,7,7,7,7,NA,NA,5,5,"Victory","Victory-Govt",0,6,0,"No","None",1,"Mediation","None",2,0,1,0,"Yes",4,"Few",2,NA,2000,0,59,59,204,NA,NA,2300,270,270,2300,1979,NA,NA,NA,NA,527970,14785000,16387000,NA,NA,72,2,60,60,52,NA,1819100032,NA,1.23e+09,127,1170,50,0,1,"Success",1,1,1,1,0,0,1,7.60090255737305,83.1924209594727,7.91342608863488e-05,2000,0.000135272232000716,2.25453713937895e-05,7.60090255737305,"<3",1,0,0,1,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,16.5091228485107,59140000,59140000,0,0,0.0751396864652634,159.75520324707,127,4,16,40,38.9441146850586,155.776458740234,2300,0,0,0,0,1,0,0.142059490084648,0.0217929128557444,0.126787632703781,127,127,0.630087971687317,-0.369912028312683,0.594175159931183,-0.405824840068817,-3.01206684112549,0.0468837022781372,-4.99235105514526,0.00674389395862818,-4.33143281936646,0.0129780499264598,-0.129431307315826,0.467687278985977,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,0.475643306970596,0.616718590259552,-1.60740983486176,0.166948541998863,-1.87921488285065,0.132479086518288,2.32278680801392,0.91074675321579,-5.16408252716064,0.00568579370155931,-0.962081015110016,0.276461720466614,1.03682994842529,0.738237857818604,5.23883152008057,0.994721531867981,-0.608827948570251,0.352326601743698,3.59317374229431,0.973225712776184
"21",1,"DJI",43,"DJI","DJI","Djibouti",91,95,5,5,0,0,0,0,0,1,"Yes","Yes",NA,"Yes","Yes",NA,4,4,NA,4,4,NA,4,4,NA,1,"Success","Success",NA,NA,5,5,5,5,NA,NA,NA,NA,"Settlement","Settlement",1,36,0,"No","None",0,"None","None",0,0,0,0,"No",NA,"Few",2,NA,1000,31000,47.7700004577637,50.310001373291,61.2999992370605,NA,NA,1137,1137,1137,1200,1137,NA,NA,NA,NA,23200,636160,NA,NA,NA,102,3,54,54,24,NA,NA,NA,69905568,427,93,67,0,1,"Failure",0,1,0,0,1,1,0,6.90775537490845,109.886772155762,0.000146189631777816,32000,0.0503018125891685,0.00139727257192135,10.3734912872314,"<3",1,0,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,13.3632049560547,NA,NA,0,0,0.150474384427071,408.629516601562,427,61.9865875244141,3842.3369140625,247.946350097656,55.1302337646484,3417.3349609375,1200,0,0,0,0,0,0,0.187859296798706,0.0287857111543417,0.0996324419975281,427,427,0.555881381034851,0.555881381034851,0.567393839359283,0.567393839359283,-2.83894658088684,0.0552555024623871,-4.81923055648804,0.00800834503024817,-4.15831279754639,0.0153932562097907,0.0436888970434666,0.510920464992523,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-1.00649273395538,0.267666786909103,-3.0895459651947,0.0435405373573303,-3.36135101318359,0.0335254222154617,0.840650796890259,0.698602259159088,-4.99096250534058,0.0067532011307776,-0.788960814476013,0.312391847372055,-0.445306122303009,0.390477359294891,3.75669550895691,0.977172434329987,-0.435707747936249,0.392764210700989,3.76629400253296,0.977385580539703
"22",1,"MLD",89,"MLD","FSU","Moldova",92,94,5,1,0,1,0,0,0,0,"Yes","Yes",NA,"No","No",NA,17,17,NA,17,17,NA,-20,-20,NA,0,"Failure","Failure",NA,NA,3,4,4,4,NA,NA,1,1,"Victory","Victory-Rebels",0,24,1,"No","None",0,"None","None",0,0,1,1,"Yes",NA,"Many",4,NA,1500,105000,67.8000030517578,65,38,NA,NA,2400,NA,NA,2400,7741,NA,NA,NA,NA,33700,4351000,NA,NA,NA,45,2,4,4,56,34.4300003051758,33329000,NA,33329000,324,NA,37,0,0,"Failure",0,0,0,0,0,0,1,7.31322050094604,7.66007804870605,NA,106500,0.024477131664753,0.00101988052483648,11.5759000778198,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,16,15.2859163284302,NA,NA,0,0,0.124651245772839,323.182678222656,324,23.2415046691895,540.167541503906,395.105590820312,34.4300003051758,800.205017089844,2400,0,0,0,1,0,0,0.455235838890076,0.00200661807321012,0.150072395801544,324,324,0.444232434034348,0.444232434034348,0.735693991184235,0.735693991184235,-2.89838457107544,0.0522334761917591,-4.87866878509521,0.00754970218986273,-4.21775054931641,0.0145178716629744,-0.015749042853713,0.496062815189362,-5.46530532836914,0.00421322276815772,-4.73275232315063,0.00872540846467018,-1.64926147460938,0.161208793520927,-3.7323145866394,0.0233777649700642,-4.00411987304688,0.0179135855287313,0.197882071137428,0.549309730529785,-5.0504002571106,0.00636598328128457,-0.848398745059967,0.29976886510849,-1.08807492256165,0.25198096036911,3.11392688751221,0.957463562488556,-0.495145708322525,0.378682136535645,3.70685601234436,0.976033866405487
"23",7,"ISR",76,"ISR","ISR","Israel-Palest.",47,97,2,3,0,0,0,1,0,0,"Yes","Yes",NA,"Yes","Yes",NA,19,19,NA,19,19,NA,19,19,NA,1,"Success","Success",NA,NA,1,3,1,3,NA,NA,NA,NA,"Settlement","Settlement",1,600,1,"No","None",0,"None","None",1,1,1,1,"No",20,"Many",6,NA,26000,3500000,69.1900024414062,69.1900024414062,99,NA,NA,4644,4644,9298,10000,2362,NA,NA,NA,NA,21060,2114000,NA,NA,NA,8,5,12,4.53999996185303,99,31.6000003814697,4902200320,0.0410000011324883,2.69e+09,5387,772,40,1,1,"Success",1,1,1,1,1,1,0,10.1658515930176,1272.46923828125,0.000365184474503621,3526000,1.66792809963226,0.00277988007292151,15.0756750106812,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,36,14.5640926361084,42280000,42280000,0,0,0.0410000011324883,4523.3515625,5387,20,400,380,31.6000003814697,632,10000,0,0,0,0,0,0,0.769320607185364,0.333333402872086,1,5387,5387,0.0416669063270092,0.0416669063270092,0.0135064786300063,0.0135064786300063,0.0233075246214867,0.505826592445374,-1.95697665214539,0.123794615268707,-1.29605865478516,0.214829087257385,2.90594291687012,0.948139429092407,-6.70619678497314,0.00122181314509362,-5.9736442565918,0.00253848964348435,-3.52012777328491,0.0287449285387993,-5.60318088531494,0.00367258233018219,-5.87498569488525,0.00280096684582531,-1.67298412322998,0.158026725053787,-2.12870836257935,0.106337673962116,2.07329320907593,0.888280212879181,-2.9589409828186,0.0493156313896179,1.24306070804596,0.776096343994141,2.42654633522034,0.918829321861267,6.62854814529419,0.998679637908936
"24",9,"NAM",92,"NAM","NAM","Namibia",65,89,3,5,0,0,0,0,0,1,"Yes","Yes","Yes","Yes","Yes","Yes",18,18,18,18,18,18,18,18,18,1,"Success","Success","Success",NA,2,3,2,3,NA,NA,1,1,"Settlement","Settlement",1,288,1,"Yes","PKO",1,"PKO","MultiPKO",0,3,1,0,"No",88,"Many",8,12050,65000,73000,46,57.5,22,2107,3354,2325,2325,2854,3200,2325,184.399993896484,0.620999991893768,NA,NA,824290,701000,1517599,1648270,NA,66,4,43.7900009155273,25.2900009155273,64,NA,241562624,NA,241562624,584,NA,59,1,1,"Success",1,1,1,1,1,1,0,11.082142829895,344.59716796875,NA,138000,0.196861624717712,0.000683547288645059,11.8350086212158,"3+",0,1,0,0,0,1,0,0,0,0,1,0,"Strong","PKO",0,0,1,0,2,4,64,13.4602632522583,61688000,61688000,3,12,0.157757759094238,1286.30651855469,584,88,7744,1584,35.9202003479004,3160.9775390625,3200,1,0,0,0,0,0.5,0.702275276184082,0.352516055107117,0.21420456469059,584,584,0.265154898166656,-0.734845101833344,0.309100955724716,-0.690899014472961,-2.74834704399109,0.0601800717413425,-4.72863101959229,0.00876112654805183,-4.06771326065063,0.0168284401297569,0.134288474917412,0.533521771430969,-7.03211355209351,0.000882284308318049,-6.299560546875,0.00183374318294227,-1.78777253627777,0.143346041440964,-3.87082576751709,0.0204156655818224,-4.1426305770874,0.0156327560544014,0.0593710392713547,0.514838397502899,-4.90036296844482,0.0073888786137104,-0.698361217975616,0.332175672054291,-1.22658586502075,0.226779535412788,2.9754159450531,0.951451063156128,-0.345108181238174,0.414569169282913,3.85689353942871,0.97930383682251
"25",3,"ZMB1",137,"ZMB","ZMB","Zimbabwe/Rhodesia",72,80,3,5,0,0,0,0,0,1,"Yes","Yes","Yes","No","No","Yes",15,11,4,15,11,4,-10,-10,4,1,"Failure","Failure","Success",67,4,6,6,4,5,5,14,14,"Settlement","Settlement",1,96,1,"No","None",0,"None","None",3,3,1,1,"Yes",54,"Many",6,12000,100000,100000,51.5,56,165,1010,1178,603,1349,1216,1179,1179,393.299987792969,0.194000005722046,NA,NA,390760,5861135,9744847,10612054,3.20000004768372,94,4,28.2000007629395,16.7000007629395,36,56.8300018310547,31107296,0.164000004529953,22623312,792,4435,24,1,0,"Failure",0,0,0,0,1,1,0,11.5129251480103,3.85988593101501,0.000756679393816739,2e+05,0.0341230854392052,0.000355448806658387,12.206072807312,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,36,15.5838537216187,316501280,316501280,0,0,0.164000004529953,515.270385742188,792,54,2916,810,56.8300018310547,3068.82006835938,1179,0,0,0,0,0,0,0.55769944190979,0.0010111277224496,0.132460296154022,792,792,0.939383089542389,0.939383089542389,0.922989726066589,0.922989726066589,-2.62831687927246,0.0673380792140961,-4.60860109329224,0.0098674139007926,-3.94768333435059,0.0189339462667704,0.254318475723267,0.56323915719986,-6.70619678497314,0.00122181314509362,-5.9736442565918,0.00253848964348435,-1.98613142967224,0.120666742324829,-4.06918478012085,0.0168041121214628,-4.34098958969116,0.0128561994060874,-0.138987839221954,0.465308874845505,-4.78033304214478,0.00832334347069263,-0.578331232070923,0.359316676855087,-1.42494475841522,0.193887576460838,2.77705693244934,0.941423356533051,-0.22507818043232,0.443966805934906,3.97692346572876,0.981601655483246
